# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	DirectEvidence	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Methyltestosterone	175.11		28108177
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		pentabromodiphenyl ether	175.11		16005038|18243468|20488850
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Pentachlorophenol	175.11		20654147
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		perfluorohexanesulfonic acid	175.11		21705711|28049043|28558994|34464680
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		perfluorooctane sulfonic acid	175.11		12773772|18252804|18923995|19464571|19540903|19900501|21705711|22245121|23237827|25543169|25949234|26844784|27153767|32979393|34464680|34861291|34990082|35999056
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		perfluorooctanoic acid	175.11		11879971|17369199|19440492|19540903|20614104|20637823|22531602|23143925|23458897|25543169|25949234|27153767|28049043|32074459|32320774|32822737|34464680|34958885|3609246
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Phenobarbital	175.11		11298494|16109766|17557908|17923349|19920070|19952500|20403969|20735435|22008526|22008536|22467018|22584684|23531792|23665940|23681119|23721867|24025784|24090815|24418717|25182419|28108177|28218408|28245158|28495587|28520973|29425889|31270302|32320717|33398415|33549593|34813904|35113675|3856057|4258879|5158462|5490893|7248170|7958203|9720140
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Propylthiouracil	175.11		28108177
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Quercetin	175.11		15124912|22447684|22535755|24908156|36990423
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Resveratrol	175.11		18930334|24629563|24908156|25238689|25814186|26055348
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		sodium arsenite	175.11		12883085|24218229|29755549|30302732
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Sodium Selenite	175.11		37716422
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Streptozocin	175.11		27769711|31100278|32303808|32410268|36999408
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		sulforaphane	175.11		29964319
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Tamoxifen	175.11		28108177|30641053
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Tetrachlorodibenzodioxin	175.11		12621046|15340226|16120746|19420757|20637255|22977169|26278112|27693115|27713108|28213091|28487374|28774668|29043426|33607186|34747641
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Thioacetamide	175.11		23411599|23830814|24704557|26011634|27349771|28108177|28181416|28943392|30138605|37008694
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Tretinoin	175.11		10800178|8695172
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Trichloroethylene	175.11		19249323|21549800|23575800
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Triclosan	175.11		30238133
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Triiodothyronine	175.11		34902352
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		triphenyl phosphate	175.11		31368501|36563926
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		tris(1,3-dichloro-2-propyl)phosphate	175.11		26300399|26743178
gatm	Hepatomegaly	MESH:D006529	GATM	2628	Digestive system disease|Pathology (anatomical condition)		Valproic Acid	175.11		10950478|17923349|20388938|9028861
gatm	Hereditary Angioedema Types I and II	MESH:D056829	GATM	2628	Cardiovascular disease|Immune system disease|Skin disease		Carbamazepine	3.65		1644161
gatm	Hernia	MESH:D006547	GATM	2628	Pathology (anatomical condition)		Tamoxifen	3.80		2980406|3798455
gatm	Hernia, Abdominal	MESH:D046449	GATM	2628	Pathology (anatomical condition)		Cadmium	4.23		21278052
gatm	Hernia, Diaphragmatic	MESH:D006548	GATM	2628	Pathology (anatomical condition)		Dexamethasone	2.16		7520565
gatm	Hernias, Diaphragmatic, Congenital	MESH:D065630	GATM	2628	Congenital abnormality|Pathology (anatomical condition)		Tretinoin	2.44		21258935|24352370
gatm	Hernia, Umbilical	MESH:D006554	GATM	2628	Infant-newborn disease|Pathology (anatomical condition)		Cadmium	3.34		21679763
gatm	Herpes Genitalis	MESH:D006558	GATM	2628	Urogenital disease (female)|Urogenital disease (male)|Viral disease		Estradiol	2.92		15709030
gatm	Herpes Simplex	MESH:D006561	GATM	2628	Skin disease|Viral disease		Haloperidol	10.26		3371192
gatm	Herpes Simplex	MESH:D006561	GATM	2628	Skin disease|Viral disease		Resveratrol	10.26		16876885
gatm	Herpes Simplex	MESH:D006561	GATM	2628	Skin disease|Viral disease		Temozolomide	10.26		17134363
gatm	Herpesviridae Infections	MESH:D006566	GATM	2628	Viral disease		Tetrachlorodibenzodioxin	2.74		23850740
gatm	Hiccup	MESH:D006606	GATM	2628	Signs and symptoms		Clozapine	12.67		16024169
gatm	Hiccup	MESH:D006606	GATM	2628	Signs and symptoms		Dexamethasone	12.67		16162960|16256900|19276142|8094972|9445200|9926738
gatm	Hiccup	MESH:D006606	GATM	2628	Signs and symptoms		Methamphetamine	12.67		7978734
gatm	Hiccup	MESH:D006606	GATM	2628	Signs and symptoms		Progesterone	12.67		11290884
gatm	Hidradenitis Suppurativa	MESH:D017497	GATM	2628	Bacterial infection or mycosis|Skin disease		Tobacco Smoke Pollution	2.95		15029439
gatm	Hirsutism	MESH:D006628	GATM	2628	Signs and symptoms|Skin disease		Cyclosporine	11.75		2566048
gatm	Hirsutism	MESH:D006628	GATM	2628	Signs and symptoms|Skin disease		Ethinyl Estradiol	11.75		12615818|15269926
gatm	Hirsutism	MESH:D006628	GATM	2628	Signs and symptoms|Skin disease		Testosterone	11.75		17019078
gatm	Histiocytic Disorders, Malignant	MESH:D015620	GATM	2628	Cancer|Lymphatic disease		Cisplatin	3.27		2466511
gatm	Histiocytoma, Malignant Fibrous	MESH:D051677	GATM	2628	Cancer		Benzo(a)pyrene	2.68		2435491|3037147
gatm	Histiocytosis	MESH:D015614	GATM	2628	Lymphatic disease		Copper Sulfate	16.53		35659515
gatm	Histiocytosis	MESH:D015614	GATM	2628	Lymphatic disease		Soot	16.53		21135415
gatm	Histiocytosis	MESH:D015614	GATM	2628	Lymphatic disease		Tobacco Smoke Pollution	16.53		20215583
gatm	Histiocytosis, Langerhans-Cell	MESH:D006646	GATM	2628	Lymphatic disease|Respiratory tract disease		Cisplatin	3.18		2206854
gatm	HIV Infections	MESH:D015658	GATM	2628	Immune system disease|Viral disease		Methamphetamine	7.55		12501899|16186088|16884330|17111217|17548765|19704399|20659059
gatm	HIV Infections	MESH:D015658	GATM	2628	Immune system disease|Viral disease		Nickel	7.55		17263646
gatm	HIV Infections	MESH:D015658	GATM	2628	Immune system disease|Viral disease		Resveratrol	7.55		15308739|19720090
gatm	HIV Infections	MESH:D015658	GATM	2628	Immune system disease|Viral disease		Tobacco Smoke Pollution	7.55		20920546
gatm	HIV Seropositivity	MESH:D006679	GATM	2628	Immune system disease|Viral disease		Folic Acid	2.91		17209195
gatm	HIV Wasting Syndrome	MESH:D019247	GATM	2628	Immune system disease|Metabolic disease|Nutrition disorder|Viral disease		Testosterone	3.29		17961146
gatm	Hodgkin Disease	MESH:D006689	GATM	2628	Cancer|Immune system disease|Lymphatic disease		Cisplatin	10.23		16170182|16200630|24158386
gatm	Hodgkin Disease	MESH:D006689	GATM	2628	Cancer|Immune system disease|Lymphatic disease		Doxorubicin	10.23		11327539|1329697|15143078|15147373|15214719|15922437|17290056|17606976|18293384|18501091|19492170|509400|6459048|8260898
gatm	Hodgkin Disease	MESH:D006689	GATM	2628	Cancer|Immune system disease|Lymphatic disease		sodium arsenite	10.23		12676792
gatm	Hodgkin Disease	MESH:D006689	GATM	2628	Cancer|Immune system disease|Lymphatic disease		Streptozocin	10.23		6459048
gatm	Hot Flashes	MESH:D019584	GATM	2628	Signs and symptoms		Estradiol	18.90		10340283|17088409
gatm	Hot Flashes	MESH:D019584	GATM	2628	Signs and symptoms		Ethinyl Estradiol	18.90		11684377|9628521
gatm	Hot Flashes	MESH:D019584	GATM	2628	Signs and symptoms		Progesterone	18.90		11684377
gatm	Hot Flashes	MESH:D019584	GATM	2628	Signs and symptoms		Tamoxifen	18.90		12085202|15494636|19827879|8004585
gatm	Hot Flashes	MESH:D019584	GATM	2628	Signs and symptoms		Testosterone	18.90		18671790
gatm	Huntington Disease	MESH:D006816	GATM	2628	Genetic disease (inborn)|Mental disorder|Nervous system disease		Copper	9.17		17396163
gatm	Huntington Disease	MESH:D006816	GATM	2628	Genetic disease (inborn)|Mental disorder|Nervous system disease		Creatine	9.17		19476553
gatm	Huntington Disease	MESH:D006816	GATM	2628	Genetic disease (inborn)|Mental disorder|Nervous system disease		Resveratrol	9.17		24252177
gatm	Hydrocephalus	MESH:D006849	GATM	2628	Nervous system disease		Cuprizone	23.28		19031445
gatm	Hydrocephalus	MESH:D006849	GATM	2628	Nervous system disease		Doxorubicin	23.28		2329972
