Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
YANK3	1/825	0.5114996517764817	0.5572780934068217	0	0	1.4532008495145632	0.9742380191700825	AKT1
MLK1	1/826	0.5119327410597462	0.5572780934068217	0	0	1.4513636363636364	0.9717779792783922	CKMT2
IRAK1	1/836	0.516243803600808	0.5572780934068217	0	0	1.4332335329341317	0.9476198114254278	AKT1
MEK1	1/838	0.5171017041389373	0.5572780934068217	0	0	1.4296594982078854	0.9428828904637213	CKM
RIPK3	1/839	0.517530117244789	0.5572780934068217	0	0	1.427878878281623	0.940526051400206	AKT1
TAK1	1/847	0.5209445670751437	0.5572780934068217	0	0	1.4137854609929077	0.921945955658213	PRPS1
EEF2K	1/849	0.5217946189763679	0.5572780934068217	0	0	1.4103036556603774	0.9173760407530991	PSMD3
DCAMKL2	1/854	0.5239135418663794	0.5572780934068217	0	0	1.401670574443142	0.9060799537041456	AKT1
MEKK1	1/854	0.5239135418663794	0.5572780934068217	0	0	1.401670574443142	0.9060799537041456	AKT1
IRE1	1/855	0.5243362646621414	0.5572780934068217	0	0	1.3999560889929743	0.903842553719571	PSMD3
NEK4	1/862	0.5272854478548568	0.5572780934068217	0	0	1.3880662020905923	0.8883807338633624	SLC6A8
DRAK1	1/864	0.528124905319887	0.5572780934068217	0	0	1.384704519119351	0.8840264656723856	AKT1
IRE2	1/870	0.5306348674690204	0.5572780934068217	0	0	1.3747123130034522	0.8711292466397661	PSMD3
NEK2	1/876	0.5331322602109838	0.5572780934068217	0	0	1.3648571428571428	0.8584756835616272	AKT2
WNK4	1/881	0.5352038617860921	0.5572780934068217	0	0	1.356747159090909	0.8481128988295549	AKT1
RIPK2	1/901	0.54340406883758	0.5572780934068217	0	0	1.3252083333333333	0.8082473378553748	AKT1
SMMLCK	1/907	0.5458374542013437	0.5572780934068217	0	0	1.3160182119205297	0.7967622365583469	AKT1
MEKK6	1/916	0.5494646572722837	0.5572780934068217	0	0	1.3024590163934426	0.7799265583733049	AKT1
NEK8	1/918	0.550266991229148	0.5572780934068217	0	0	1.2994820065430752	0.7762477596659849	PRPS1
IRAK4	1/919	0.5506676537324402	0.5572780934068217	0	0	1.2979983660130718	0.7744167448845046	AKT1
TAO1	1/922	0.5518676264805419	0.5572780934068217	0	0	1.2935667752442996	0.7689569775355404	AKT1
MEK5	1/956	0.5652581944509166	0.5652581944509166	0	0	1.2452879581151832	0.7104027474941289	AKT1
