Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GTEX-S33H-0826-SM-4AD5Y esophagus male 30-39 years	3/630	0.015214778267018683	0.33410779250898304	0	0	6.615174299384826	27.687733104787668	PRPS1;CKM;AKT3
GTEX-S341-0008-SM-4AD6D skin female 40-49 years	5/1823	0.015248788895164758	0.33410779250898304	0	0	4.163228822882288	17.415848604597084	GATM;CKM;SLC2A4;IGF1;CKB
GTEX-XUJ4-0005-SM-4BOQ6 blood female 60-69 years	11/7227	0.015576573628522742	0.3362707365686969	0	0	3.24364837398374	13.500022961511425	CKMT2;PRPS1;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;IGF1;CKB
GTEX-QEG4-0008-SM-48TYZ skin male 30-39 years	6/2580	0.01597336092579556	0.3370480649114862	0	0	3.6891290527654164	15.261310387788834	CKMT2;GATM;SLC6A8;SLC2A4;IGF1;CKB
GTEX-XK95-0008-SM-4AT5G skin male 40-49 years	5/1854	0.016323777011815768	0.3370480649114862	0	0	4.086443122408509	16.81625499100037	CKMT2;GATM;SLC6A8;SLC2A4;IGF1
GTEX-SIU7-0006-SM-2XCE6 blood male 50-59 years	12/8396	0.016355056085695846	0.3370480649114862	0	0	3.320324427480916	13.657218827594336	CKMT2;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;SLC2A4;IGF1;CKB;SGK1
GTEX-Q2AI-0008-SM-48U2H skin male 40-49 years	6/2599	0.016530967761326298	0.3370480649114862	0	0	3.6581004803141326	15.007429735410257	CKMT2;GATM;CKM;SLC2A4;IGF1;CKB
GTEX-WFJO-0008-SM-4LVN7 skin male 30-39 years	5/1892	0.017711337030301064	0.35418380368788555	0	0	3.9957604663487016	16.117100964643534	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-NPJ8-0011-R8a-SM-2HMLG brain male 40-49 years	3/669	0.017853951957018752	0.35418380368788555	0	0	6.2152509652509655	25.019681686279636	AKT2;AKT1;SLC2A4
GTEX-QDVN-1026-SM-48TZA esophagus male 50-59 years	2/246	0.01814531055835233	0.3548707474550936	0	0	10.786338797814208	43.24613328239535	CKMT2;CKM
GTEX-UJHI-0126-SM-4IHLP spleen female 50-59 years	2/249	0.018563800511008227	0.3548707474550936	0	0	10.653711201079622	42.471465067376975	CKMT1B;SLC2A4
GTEX-SNOS-0326-SM-4DM6C blood vessel male 40-49 years	2/251	0.018845083220296	0.3548707474550936	0	0	10.567068273092369	41.96714584406672	CKM;CKMT1B
GTEX-PLZ4-0008-SM-48TE6 skin female 50-59 years	5/1929	0.019138074638623204	0.3548707474550936	0	0	3.9109060984060986	15.471839765894636	GATM;CKM;CKMT1B;SLC2A4;IGF1
GTEX-R55C-0826-SM-48FCL esophagus male 40-49 years	3/690	0.019376070892231118	0.3548707474550936	0	0	6.018714909544604	23.73610489679931	CKMT2;PRPS1;CKM
GTEX-X15G-0005-SM-3NMDA blood female 50-59 years	12/8572	0.019662873741267864	0.3548707474550936	0	0	3.202710280373832	12.583522363398933	CKMT2;PRPS1;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;AKT1;SLC2A4;IGF1;CKB
GTEX-Q734-1626-SM-48U1B uterus female 40-49 years	2/257	0.01969985184654248	0.3548707474550936	0	0	10.315294117647058	40.509647091446766	CKM;CKMT1B
GTEX-T2IS-0826-SM-4DM6L esophagus female 20-29 years	2/260	0.020133340470669916	0.3548707474550936	0	0	10.193798449612403	39.810637304581235	PRPS1;CKM
GTEX-QCQG-1326-SM-48U24 uterus female 50-59 years	2/261	0.020278735858320785	0.3548707474550936	0	0	10.153925353925354	39.58185347726345	CKM;SGK1
GTEX-U3ZM-0008-SM-4DXTQ skin male 40-49 years	5/1973	0.020934443489996634	0.3548707474550936	0	0	3.8141514227642275	14.74688044527256	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-OOBJ-0926-SM-48TDO spleen male 60-69 years	2/266	0.0210124219235468	0.3548707474550936	0	0	9.959090909090909	38.468397807581326	CKM;SLC2A4
GTEX-T6MN-0008-SM-4DM7H skin male 50-59 years	5/1975	0.02101871416012566	0.3548707474550936	0	0	3.8098561759729273	14.714967856221648	CKMT2;GATM;CKMT1B;SLC2A4;CKB
GTEX-VJYA-0005-SM-3P5ZD blood male 60-69 years	12/8644	0.021165836805991302	0.3548707474550936	0	0	3.1559777571825767	12.167452082879318	CKMT2;PRPS1;GATM;PSMB5;AKT3;PSMD3;SLC16A12;AKT1;CKMT1B;SLC2A4;IGF1;CKB
GTEX-SN8G-0008-SM-4DM4X skin female 50-59 years	5/1981	0.021272905841994712	0.3548707474550936	0	0	3.797022604588394	14.619756032065508	GATM;SLC6A8;SLC2A4;IGF1;CKB
GTEX-OXRL-0008-SM-3NB29 skin male 50-59 years	5/1995	0.021874101776333466	0.3587776334597405	0	0	3.7673785594639866	14.400623367433512	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-V1D1-0006-SM-3NMCE blood male 50-59 years	9/5455	0.02199590395870344	0.3587776334597405	0	0	3.0029608887256702	11.461998493255406	CKMT2;GATM;SLC6A8;PSMB5;AKT3;SLC16A12;SLC2A4;IGF1;CKB
GTEX-POMQ-0008-SM-48TE7 skin female 20-29 years	5/2010	0.02253087943201854	0.35921147365466277	0	0	3.736076475477972	14.170446745590299	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-U3ZN-2126-SM-4DXU1 colon female 30-39 years	2/277	0.02266550895577002	0.35921147365466277	0	0	9.555393939393939	36.18542583802265	PRPS1;CKM
GTEX-WEY5-0001-SM-3P61Z blood female 40-49 years	6/2787	0.022824678560249608	0.35921147365466277	0	0	3.37393350985584	12.753174917060925	CKMT2;SLC6A8;SLC16A12;CKMT1B;SLC2A4;SGK1
GTEX-T5JC-0326-SM-4DM5C blood vessel male 20-29 years	3/738	0.023123120779451136	0.35921147365466277	0	0	5.611661807580175	21.13869379246577	CKM;CKMT1B;SGK1
GTEX-RN64-0008-SM-48FEZ skin male 50-59 years	5/2026	0.023245974112529266	0.35921147365466277	0	0	3.703199736104239	13.930042479994416	GATM;CKM;CKMT1B;SLC2A4;IGF1
GTEX-R55G-0226-SM-48FEI spleen female 40-49 years	2/289	0.024529020576572618	0.362282543088854	0	0	9.150290360046458	33.92834651965899	CKM;SLC16A12
GTEX-P78B-0926-SM-2I5FA lung female 40-49 years	1/30	0.025206075066878136	0.362282543088854	0	0	43.00431034482759	158.28468525367578	SLC6A8
GTEX-XAJ8-0126-SM-47JYG spleen male 40-49 years	2/294	0.025323707237393238	0.362282543088854	0	0	8.991324200913242	33.05223613209701	SLC6A8;SLC2A4
GTEX-WHPG-0006-SM-3NMBV blood male 50-59 years	11/7697	0.025762336955684164	0.362282543088854	0	0	2.9331902159771013	10.73207856341351	CKMT2;PRPS1;GATM;PSMB5;AKT3;PSMD3;SLC16A12;AKT1;IGF1;CKB;SGK1
GTEX-NPJ8-0226-SM-48TBN adipose tissue male 40-49 years	2/297	0.025805604884620463	0.362282543088854	0	0	8.898531073446328	32.543383642146736	CKM;CKMT1B
GTEX-RNOR-2426-SM-48FDY pituitary female 50-59 years	2/298	0.02596708058198664	0.362282543088854	0	0	8.868018018018018	32.376474665190806	CKM;SGK1
GTEX-T5JC-1226-SM-4DM7C prostate male 20-29 years	2/298	0.02596708058198664	0.362282543088854	0	0	8.868018018018018	32.376474665190806	CKMT1B;SGK1
GTEX-OXRN-0126-SM-48TDM skin male 50-59 years	2/299	0.026128976618467595	0.362282543088854	0	0	8.837710437710438	32.21089483713391	PRPS1;CKM
GTEX-XYKS-2626-SM-4BRUT blood vessel female 60-69 years	2/300	0.026291292253072487	0.362282543088854	0	0	8.807606263982104	32.04662941593047	CKMT1B;SGK1
GTEX-TSE9-0005-SM-4DXUF blood female 60-69 years	13/10082	0.026471250640608582	0.362282543088854	0	0	3.199970205581488	11.6213190481652	PRPS1;SLC16A12;IGF1;CKMT2;GATM;PSMB5;AKT2;AKT3;PSMD3;AKT1;CKMT1B;CKB;SGK1
GTEX-SIU7-0001-SM-3NMAW blood male 50-59 years	6/2880	0.026492584032827556	0.362282543088854	0	0	3.2471057126589487	11.789885066943715	CKMT2;SLC6A8;SLC16A12;CKMT1B;SLC2A4;SGK1
GTEX-R55E-1326-SM-48FCR esophagus male 20-29 years	3/779	0.026620619536432168	0.362282543088854	0	0	5.303847569955817	19.232118277474065	PRPS1;CKM;AKT3
GTEX-S7PM-0008-SM-3NM9Q skin male 60-69 years	5/2098	0.02665293913732713	0.362282543088854	0	0	3.561474757126931	12.909832600421925	GATM;SLC6A8;SLC2A4;IGF1;CKB
GTEX-R53T-1126-SM-48FD4 esophagus female 50-59 years	2/306	0.027273956314360328	0.3673226410044125	0	0	8.631140350877192	31.087839946637516	PRPS1;CKM
GTEX-T5JW-0008-SM-4DM5X skin female 20-29 years	5/2121	0.027807686311774507	0.37110621368804525	0	0	3.5182340894770006	12.60387241938226	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-PW2O-0126-SM-48TC8 spleen male 20-29 years	2/311	0.028104246992205362	0.3716849962572745	0	0	8.489320388349515	30.322448086028903	SLC6A8;CKM
GTEX-SSA3-0008-SM-47JWJ skin male 60-69 years	5/2142	0.028890622272655736	0.37695367726563955	0	0	3.479566370301045	12.332412137287973	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-QMR6-0008-SM-447AV skin male 50-59 years	5/2145	0.029047571804456905	0.37695367726563955	0	0	3.4741043613707165	12.294231336913805	GATM;CKM;SLC2A4;IGF1;CKB
GTEX-WXYG-0005-SM-3NB3M blood female 50-59 years	11/7824	0.029272969487931136	0.37695367726563955	0	0	2.8557105678569905	10.083773118971372	CKMT2;PRPS1;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;AKT1;IGF1;CKB
GTEX-XPVG-1026-SM-4B64Y lung male 50-59 years	1/36	0.03017501197648502	0.38519058766504355	0	0	35.621428571428574	124.70139957851625	SLC6A8
GTEX-Q2AH-0226-SM-48U1I spleen male 40-49 years	2/326	0.030656373591573922	0.38786362930884316	0	0	8.090123456790124	28.193390084105758	CKM;CKMT1B
GTEX-Q2AH-1226-SM-48TZL colon male 40-49 years	2/330	0.03135223847613269	0.38786362930884316	0	0	7.989837398373984	27.66456919433252	CKMT2;CKM
GTEX-Q2AG-0008-SM-48U2K skin female 40-49 years	5/2190	0.03146981606266751	0.38786362930884316	0	0	3.3939740655987793	11.738827744942268	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-Q2AH-0826-SM-48TZN esophagus male 40-49 years	3/833	0.03164582877834029	0.38786362930884316	0	0	4.944836488812393	17.075256836453804	CKMT2;PRPS1;CKM
GTEX-RN64-1826-SM-48FDV liver male 50-59 years	7/3869	0.03182004478030629	0.38786362930884316	0	0	2.921983428275505	10.07400202246167	CKMT2;SLC6A8;PSMB5;CKM;AKT3;CKMT1B;CKB
GTEX-Q2AH-0008-SM-48U2J skin male 40-49 years	5/2199	0.031969686067009555	0.38786362930884316	0	0	3.378342449103616	11.631522024966293	CKMT2;GATM;CKM;SLC2A4;IGF1
GTEX-X4LF-0526-SM-3NMB6 lung male 50-59 years	1/39	0.03265053210550882	0.39287689451546676	0	0	32.80427631578947	112.25276043705767	SLC6A8
GTEX-QCQG-0008-SM-48U2G skin female 50-59 years	4/1514	0.035122848500909895	0.4191897691002905	0	0	3.7642384105960267	12.606070833666568	GATM;SLC2A4;IGF1;CKB
GTEX-XBED-0006-SM-47JXO blood male 60-69 years	11/8135	0.03947631289239929	0.45673870925770993	0	0	2.676206302314131	8.649644516776757	CKMT2;PRPS1;GATM;PSMB5;AKT3;PSMD3;SLC16A12;AKT1;IGF1;CKB;SGK1
GTEX-QCQG-0626-SM-48U21 esophagus female 50-59 years	2/378	0.040185257513873085	0.45673870925770993	0	0	6.952836879432624	22.348191254072617	PRPS1;CKM
GTEX-U3ZN-0126-SM-4DXUM spleen female 30-39 years	2/378	0.040185257513873085	0.45673870925770993	0	0	6.952836879432624	22.348191254072617	CKM;CKMT1B
GTEX-XPT6-2126-SM-4B66P nerve male 20-29 years	1/49	0.04085938516720612	0.45673870925770993	0	0	25.95703125	83.00068948212059	CKMT1B
GTEX-OOBJ-0008-SM-3NB26 skin male 60-69 years	5/2348	0.04101150753199	0.45673870925770993	0	0	3.1370038412291934	10.019284662432213	CKMT2;GATM;SLC2A4;IGF1;CKB
GTEX-XLM4-0004-SM-4AT5I blood male 60-69 years	6/3184	0.04131750550669701	0.45673870925770993	0	0	2.884318324846959	9.190790947500092	CKMT2;SLC6A8;SLC16A12;SLC2A4;CKB;SGK1
GTEX-O5YW-0006-SM-3LK6E blood male 50-59 years	11/8192	0.041614723257049534	0.45673870925770993	0	0	2.6447867008923116	8.40857366382112	CKMT2;PRPS1;GATM;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;IGF1;CKB;SGK1
GTEX-QEL4-0008-SM-447AZ skin male 50-59 years	4/1601	0.04193562027346734	0.45673870925770993	0	0	3.5424112518664805	11.235181267102645	CKMT2;GATM;CKM;SLC2A4
GTEX-XGQ4-0005-SM-4AT5U blood male 50-59 years	12/9396	0.043216033278544896	0.45673870925770993	0	0	2.7107416879795396	8.515913504404972	CKMT2;PRPS1;GATM;SLC6A8;PSMB5;AKT3;PSMD3;SLC16A12;CKMT1B;IGF1;CKB;SGK1
