# Input	ChemicalName	ChemicalId	CasRN	GeneSymbol	GeneId	Organism	OrganismId	PubMedIds
slc16a12	1,4-bis(2-(3,5-dichloropyridyloxy))benzene	C028474	76150-91-9	SLC16A12	387700	Mus musculus	10090	22698814|28903501
slc16a12	1-Methyl-3-isobutylxanthine	D015056	28822-58-4	SLC16A12	387700	Homo sapiens	9606	28628672
slc16a12	2,6-dinitrotoluene	C023514	606-20-2	SLC16A12	387700	Colinus virginianus	9014	20406850
slc16a12	2-palmitoylglycerol	C114956		SLC16A12	387700	Homo sapiens	9606	37199045
slc16a12	3,4,3',4'-tetrachlorobiphenyl	C028451		SLC16A12	387700	Mus musculus	10090	19467301
slc16a12	4-(4-((5-(4,5-dimethyl-2-nitrophenyl)-2-furanyl)methylene)-4,5-dihydro-3-methyl-5-oxo-1H-pyrazol-1-yl)benzoic acid	C584509		SLC16A12	387700	Homo sapiens	9606	26191083
slc16a12	4,4'-diaminodiphenylmethane	C009505	101-77-9	SLC16A12	387700	Rattus norvegicus	10116	30723492
slc16a12	acetamide	C030686	60-35-5	SLC16A12	387700	Rattus norvegicus	10116	31881176
slc16a12	Acetaminophen	D000082	103-90-2	SLC16A12	387700	Mus musculus	10090	17562736
slc16a12	Aflatoxin B1	D016604	1162-65-8	SLC16A12	387700	Homo sapiens	9606	22100608|32234424
slc16a12	Aflatoxin B1	D016604	1162-65-8	SLC16A12	387700	Mus musculus	10090	19770486
slc16a12	Air Pollutants	D000393		SLC16A12	387700	Mus musculus	10090	34911549
slc16a12	Air Pollutants	D000393		SLC16A12	387700	Rattus norvegicus	10116	28106813
slc16a12	alpha-Chlorohydrin	D000517	96-24-2	SLC16A12	387700	Rattus norvegicus	10116	28522335
slc16a12	aristolochic acid I	C000228	313-67-7	SLC16A12	387700	Homo sapiens	9606	33212167
slc16a12	Atrazine	D001280	1912-24-9	SLC16A12	387700	Danio rerio	7955	25929836
slc16a12	Benzo(a)pyrene	D001564	50-32-8	SLC16A12	387700	Homo sapiens	9606	27901495
slc16a12	Benzo(a)pyrene	D001564	50-32-8	SLC16A12	387700	Mus musculus	10090	27195522
slc16a12	beta-methylcholine	C044887	7562-87-0	SLC16A12	387700	Homo sapiens	9606	21179406
slc16a12	Bilirubin	D001663	635-65-4	SLC16A12	387700	Homo sapiens	9606	20196124
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Homo sapiens	9606	31715268
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Mus musculus	10090	25594700|26063408
slc16a12	bisphenol A	C006780	80-05-7	SLC16A12	387700	Rattus norvegicus	10116	25181051|28505145|32145629|34947998
slc16a12	bisphenol F	C000611646		SLC16A12	387700	Homo sapiens	9606	28628672
slc16a12	bisphenol F	C000611646		SLC16A12	387700	Mus musculus	10090	30951980
slc16a12	bisphenol S	C543008	80-09-1	SLC16A12	387700	Mus musculus	10090	30951980
slc16a12	Cadmium	D002104	7440-43-9	SLC16A12	387700	Homo sapiens	9606	24376830|35301059
slc16a12	Cadmium Chloride	D019256	10108-64-2	SLC16A12	387700	Homo sapiens	9606	35301059
slc16a12	Carbon Tetrachloride	D002251	56-23-5	SLC16A12	387700	Mus musculus	10090	27339419|31919559
slc16a12	Carbon Tetrachloride	D002251	56-23-5	SLC16A12	387700	Rattus norvegicus	10116	31150632
slc16a12	Cephaloridine	D002509	50-59-9	SLC16A12	387700	Rattus norvegicus	10116	18500788
slc16a12	CGP 52608	C092451	87958-67-6	SLC16A12	387700	Homo sapiens	9606	28238834
slc16a12	chloropicrin	C100187	76-06-2	SLC16A12	387700	Homo sapiens	9606	26352163|28476498
slc16a12	Chloroprene	D002737	126-99-8	SLC16A12	387700	Mus musculus	10090	23125180
slc16a12	Chlorpyrifos	D004390	2921-88-2	SLC16A12	387700	Mus musculus	10090	37019170
slc16a12	chromium hexavalent ion	C074702	18540-29-9	SLC16A12	387700	Mus musculus	10090	28472532
slc16a12	Cisplatin	D002945	15663-27-1	SLC16A12	387700	Homo sapiens	9606	27392435
slc16a12	cyproconazole	C093628		SLC16A12	387700	Mus musculus	10090	22334560
slc16a12	decamethrin	C017180	52820-00-5	SLC16A12	387700	Mus musculus	10090	37019170
slc16a12	deoxynivalenol	C007262	51481-10-8	SLC16A12	387700	Sus scrofa	9823	35307453
slc16a12	Dexamethasone	D003907	50-02-2	SLC16A12	387700	Homo sapiens	9606	28628672
slc16a12	Dichlorodiphenyl Dichloroethylene	D003633	72-55-9	SLC16A12	387700	Mus spretus	10096	29554563
slc16a12	Dietary Fats	D004041		SLC16A12	387700	Mus musculus	10090	19467301
slc16a12	Dioxins	D004147		SLC16A12	387700	Rattus norvegicus	10116	35440735
slc16a12	Doxorubicin	D004317	23214-92-8	SLC16A12	387700	Homo sapiens	9606	29803840
slc16a12	Endosulfan	D004726	115-29-7	SLC16A12	387700	Homo sapiens	9606	26159488
slc16a12	Endosulfan	D004726	115-29-7	SLC16A12	387700	Rattus norvegicus	10116	29391264
slc16a12	epoxiconazole	C109476		SLC16A12	387700	Mus musculus	10090	22334560|35436446
slc16a12	Estradiol	D004958	50-28-2	SLC16A12	387700	Homo sapiens	9606	30165855
slc16a12	Estradiol	D004958	50-28-2	SLC16A12	387700	Rattus norvegicus	10116	32145629
slc16a12	Fenretinide	D017313	65646-68-6	SLC16A12	387700	Mus musculus	10090	28973697
slc16a12	Flutamide	D005485	13311-84-7	SLC16A12	387700	Rattus norvegicus	10116	24793618
slc16a12	Fonofos	D004397	944-22-9	SLC16A12	387700	Homo sapiens	9606	22847954
slc16a12	Hydrogen Peroxide	D006861	7722-84-1	SLC16A12	387700	Homo sapiens	9606	21179406
slc16a12	Hydroxyurea	D006918	127-07-1	SLC16A12	387700	Mus musculus	10090	16868089
slc16a12	ICG 001	C492448		SLC16A12	387700	Homo sapiens	9606	26191083
slc16a12	Indomethacin	D007213	53-86-1	SLC16A12	387700	Homo sapiens	9606	28628672
slc16a12	Inulin	D007444	9005-80-5	SLC16A12	387700	Mus musculus	10090	36331819
slc16a12	(+)-JQ1 compound	C561695		SLC16A12	387700	Homo sapiens	9606	26752646
slc16a12	maduramicin	C018091		SLC16A12	387700	Gallus gallus	9031	29128925
slc16a12	Magnetite Nanoparticles	D058185		SLC16A12	387700	Mus musculus	10090	23086747
slc16a12	methyleugenol	C005223	93-15-2	SLC16A12	387700	Homo sapiens	9606	32234424
slc16a12	Methylnitrosourea	D008770	684-93-5	SLC16A12	387700	Mus musculus	10090	16868089
slc16a12	Nanotubes, Carbon	D037742		SLC16A12	387700	Mus musculus	10090	25620056
slc16a12	nickel sulfate	C029938	7786-81-4	SLC16A12	387700	Homo sapiens	9606	22714537
slc16a12	Ozone	D010126	10028-15-6	SLC16A12	387700	Mus musculus	10090	34911549
slc16a12	Paraquat	D010269	4685-14-7	SLC16A12	387700	Rattus norvegicus	10116	32680482
slc16a12	Parathion	D010278	56-38-2	SLC16A12	387700	Homo sapiens	9606	22847954
slc16a12	Particulate Matter	D052638		SLC16A12	387700	Rattus norvegicus	10116	28106813
slc16a12	Pectins	D010368		SLC16A12	387700	Mus musculus	10090	36331819
slc16a12	perfluorohexanesulfonic acid	C471071	355-46-4	SLC16A12	387700	Gallus gallus	9031	22790973
slc16a12	perfluorohexanesulfonic acid	C471071	355-46-4	SLC16A12	387700	Mus musculus	10090	37995155
slc16a12	perfluorooctane sulfonic acid	C076994	1763-23-1	SLC16A12	387700	Mus musculus	10090	36331819
slc16a12	Phenobarbital	D010634	50-06-6	SLC16A12	387700	Mus musculus	10090	19270015|23091169
slc16a12	pirimiphos methyl	C014153	29232-93-7	SLC16A12	387700	Salmo salar	8030	27845199
slc16a12	Plant Extracts	D010936		SLC16A12	387700	Homo sapiens	9606	23557933
slc16a12	Potassium Dichromate	D011192	7778-50-9	SLC16A12	387700	Mus musculus	10090	23608068
slc16a12	propiconazole	C045950	60207-90-1	SLC16A12	387700	Mus musculus	10090	22334560
slc16a12	Resveratrol	D000077185		SLC16A12	387700	Homo sapiens	9606	23557933
slc16a12	Resveratrol	D000077185		SLC16A12	387700	Mus musculus	10090	31298478
slc16a12	Rifampin	D012293	13292-46-1	SLC16A12	387700	Homo sapiens	9606	24552687|27199754
slc16a12	schizandrin B	C015499		SLC16A12	387700	Rattus norvegicus	10116	31150632
slc16a12	senecionine	C009237	130-01-8	SLC16A12	387700	Mus musculus	10090	35357534
slc16a12	Silver	D012834	7440-22-4	SLC16A12	387700	Mus musculus	10090	27131904
slc16a12	sodium arsenite	C017947	13768-07-5	SLC16A12	387700	Homo sapiens	9606	29301061
slc16a12	sodium arsenite	C017947	13768-07-5	SLC16A12	387700	Mus musculus	10090	37682722
slc16a12	Soot	D053260		SLC16A12	387700	Mus musculus	10090	34911549
slc16a12	Succimer	D004113	304-55-2	SLC16A12	387700	Mus musculus	10090	23086747
slc16a12	terbufos	C012568	13071-79-9	SLC16A12	387700	Homo sapiens	9606	22847954
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Homo sapiens	9606	26159488
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Mus musculus	10090	28922406|33956508
slc16a12	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC16A12	387700	Rattus norvegicus	10116	22298810
slc16a12	Thioacetamide	D013853	62-55-5	SLC16A12	387700	Cavia porcellus	10141	34492290
slc16a12	Thioacetamide	D013853	62-55-5	SLC16A12	387700	Rattus norvegicus	10116	34492290
slc16a12	titanium dioxide	C009495	13463-67-7	SLC16A12	387700	Mus musculus	10090	29264374|31298478
slc16a12	Tobacco Smoke Pollution	D014028		SLC16A12	387700	Homo sapiens	9606	33660061
slc16a12	Trichloroethylene	D014241	79-01-6	SLC16A12	387700	Rattus norvegicus	10116	33387578
slc16a12	Triclosan	D014260	3380-34-5	SLC16A12	387700	Homo sapiens	9606	30510588
slc16a12	trimellitic anhydride	C015559	552-30-7	SLC16A12	387700	Mus musculus	10090	19042947
slc16a12	Valproic Acid	D014635	99-66-1	SLC16A12	387700	Rattus norvegicus	10116	29427782
slc16a12	Vehicle Emissions	D001335		SLC16A12	387700	Mus musculus	10090	25560391
slc16a12	Zearalenone	D015025	17924-92-4	SLC16A12	387700	Sus scrofa	9823	34933075
slc6a8	1,2-Dimethylhydrazine	D019813	540-73-8	SLC6A8	6535	Mus musculus	10090	22206623
slc6a8	2,2',3',4,4',5-hexachlorobiphenyl	C029790	35065-28-2	SLC6A8	6535	Rattus norvegicus	10116	23829299
slc6a8	2',3,3',4',5-pentachloro-4-hydroxybiphenyl	C111118		SLC6A8	6535	Rattus norvegicus	10116	19114083
slc6a8	2,4-dinitrotoluene	C016403	121-14-2	SLC6A8	6535	Rattus norvegicus	10116	21346803
slc6a8	2,6-dinitrotoluene	C023514	606-20-2	SLC6A8	6535	Rattus norvegicus	10116	21346803
slc6a8	2-methylacetoacetanilide	C586803		SLC6A8	6535	Rattus norvegicus	10116	31673724
slc6a8	4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	C459179		SLC6A8	6535	Homo sapiens	9606	27188386
slc6a8	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	D015123	55097-80-8	SLC6A8	6535	Homo sapiens	9606	19150397
slc6a8	9,10-Dimethyl-1,2-benzanthracene	D015127	57-97-6	SLC6A8	6535	Mesocricetus auratus	10036	22485181
slc6a8	acetamide	C030686	60-35-5	SLC6A8	6535	Rattus norvegicus	10116	31881176
slc6a8	Acetaminophen	D000082	103-90-2	SLC6A8	6535	Homo sapiens	9606	22230336|29067470
slc6a8	Acetaminophen	D000082	103-90-2	SLC6A8	6535	Mus musculus	10090	17562736
slc6a8	Aflatoxin B1	D016604	1162-65-8	SLC6A8	6535	Rattus norvegicus	10116	22484513|23630614|33354967
slc6a8	Aldehydes	D000447		SLC6A8	6535	Homo sapiens	9606	25014914
slc6a8	alpha-Chlorohydrin	D000517	96-24-2	SLC6A8	6535	Rattus norvegicus	10116	28522335
slc6a8	Aluminum	D000535	7429-90-5	SLC6A8	6535			21298039
slc6a8	Ammonia	D000641	7664-41-7	SLC6A8	6535	Homo sapiens	9606	20227315
slc6a8	Ammonium Chloride	D000643	12125-02-9	SLC6A8	6535	Rattus norvegicus	10116	16483693
slc6a8	Ampicillin	D000667	69-53-4	SLC6A8	6535	Homo sapiens	9606	21632981
slc6a8	Arsenic	D001151	7440-38-2	SLC6A8	6535	Homo sapiens	9606	32525701
slc6a8	Arsenic Trioxide	D000077237	1327-53-3	SLC6A8	6535	Homo sapiens	9606	20458559
slc6a8	Atenolol	D001262	29122-68-7	SLC6A8	6535	Homo sapiens	9606	19915711
slc6a8	Benzo(a)pyrene	D001564	50-32-8	SLC6A8	6535	Danio rerio	7955	26001963
slc6a8	Benzo(a)pyrene	D001564	50-32-8	SLC6A8	6535	Homo sapiens	9606	27901495
slc6a8	Benzo(a)pyrene	D001564	50-32-8	SLC6A8	6535	Mus musculus	10090	22228805
slc6a8	beta-methylcholine	C044887	7562-87-0	SLC6A8	6535	Homo sapiens	9606	21179406
slc6a8	bismuth tripotassium dicitrate	C002791	57644-54-9	SLC6A8	6535	Rattus norvegicus	10116	15912405
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Danio rerio	7955	33243503
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Homo sapiens	9606	30903817
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Mus musculus	10090	35479511
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Pimephales promelas	90988	21786754
slc6a8	bisphenol A	C006780	80-05-7	SLC6A8	6535	Rattus norvegicus	10116	25181051|28505145
slc6a8	Blood Glucose	D001786		SLC6A8	6535	Rattus norvegicus	10116	33729688
slc6a8	butyraldehyde	C018475	123-72-8	SLC6A8	6535	Homo sapiens	9606	26079696
slc6a8	Cadmium	D002104	7440-43-9	SLC6A8	6535	Homo sapiens	9606	35301059
slc6a8	Cadmium Chloride	D019256	10108-64-2	SLC6A8	6535	Homo sapiens	9606	35301059
slc6a8	Caffeine	D002110	58-08-2	SLC6A8	6535	Homo sapiens	9606	35688186
slc6a8	Captan	D002215	133-06-2	SLC6A8	6535	Mus musculus	10090	31558096
slc6a8	Carbamazepine	D002220	298-46-4	SLC6A8	6535	Homo sapiens	9606	25979313
slc6a8	Carbon Tetrachloride	D002251	56-23-5	SLC6A8	6535	Mus musculus	10090	17484886|31919559
slc6a8	Cellulose	D002482	9004-34-6	SLC6A8	6535	Mus musculus	10090	36331819
slc6a8	CGP 52608	C092451	87958-67-6	SLC6A8	6535	Homo sapiens	9606	28238834
slc6a8	Chlorpyrifos	D004390	2921-88-2	SLC6A8	6535	Mus musculus	10090	33007016
slc6a8	Chlorpyrifos	D004390	2921-88-2	SLC6A8	6535	Rattus norvegicus	10116	17452286|18812211
slc6a8	chlorpyrifos-methyl	C007031	5598-13-0	SLC6A8	6535	Salmo salar	8030	30419482
slc6a8	Choline	D002794	62-49-7	SLC6A8	6535	Mus musculus	10090	20938992
slc6a8	chromium hexavalent ion	C074702	18540-29-9	SLC6A8	6535	Mus musculus	10090	28472532
slc6a8	Cisplatin	D002945	15663-27-1	SLC6A8	6535	Homo sapiens	9606	21858171
slc6a8	Copper	D003300	7440-50-8	SLC6A8	6535	Mytilus galloprovincialis	29158	23825565
slc6a8	Copper	D003300	7440-50-8	SLC6A8	6535	Rattus norvegicus	10116	30556269
slc6a8	Copper Sulfate	D019327	7758-98-7	SLC6A8	6535	Homo sapiens	9606	19549813
slc6a8	Creatine	D003401	57-00-1	SLC6A8	6535			18428409
slc6a8	Cyclosporine	D016572	59865-13-3	SLC6A8	6535	Homo sapiens	9606	20106945|21632981|25562108|27989131
slc6a8	Decitabine	D000077209	2353-33-5	SLC6A8	6535	Homo sapiens	9606	17908484
slc6a8	Diazinon	D003976	333-41-5	SLC6A8	6535	Rattus norvegicus	10116	18812211
slc6a8	dicrotophos	C000944	3735-78-2	SLC6A8	6535	Homo sapiens	9606	28302478
slc6a8	Dieldrin	D004026	60-57-1	SLC6A8	6535	Rattus norvegicus	10116	18812211
slc6a8	Dietary Fats	D004041		SLC6A8	6535	Mus musculus	10090	22609946
slc6a8	Diflunisal	D004061	22494-42-4	SLC6A8	6535	Mus musculus	10090	29901742
slc6a8	Diquat	D004178	2764-72-9	SLC6A8	6535	Mus musculus	10090	36851058
slc6a8	dorsomorphin	C516138		SLC6A8	6535	Homo sapiens	9606	27188386
slc6a8	Doxorubicin	D004317	23214-92-8	SLC6A8	6535	Homo sapiens	9606	29803840
slc6a8	Dronabinol	D013759		SLC6A8	6535	Rattus norvegicus	10116	30283037
slc6a8	entinostat	C118739		SLC6A8	6535	Homo sapiens	9606	26272509|27188386
slc6a8	epigallocatechin gallate	C045651	989-51-5	SLC6A8	6535	Homo sapiens	9606	22079256
slc6a8	epoxiconazole	C109476		SLC6A8	6535	Mus musculus	10090	35436446
slc6a8	Ethanol	D000431	64-17-5	SLC6A8	6535	Danio rerio	7955	29361514
slc6a8	Ethinyl Estradiol	D004997	57-63-6	SLC6A8	6535	Rattus norvegicus	10116	17557909
slc6a8	Ethinyl Estradiol	D004997	57-63-6	SLC6A8	6535	Xenopus tropicalis	8364	23129252
slc6a8	Ethylnitrosourea	D005038	759-73-9	SLC6A8	6535	Rattus norvegicus	10116	16495775
slc6a8	Fenretinide	D017313	65646-68-6	SLC6A8	6535	Mus musculus	10090	28973697
slc6a8	Folic Acid	D005492	59-30-3	SLC6A8	6535	Mus musculus	10090	20938992
slc6a8	folpet	C005020	133-07-3	SLC6A8	6535	Mus musculus	10090	31558096
slc6a8	fullerene C60	C069837	99685-96-8	SLC6A8	6535	Rattus norvegicus	10116	19167457
slc6a8	gluconic acid	C030691	526-95-4	SLC6A8	6535	Rattus norvegicus	10116	16556975
slc6a8	Glyphosate	D000097797		SLC6A8	6535	Mus musculus	10090	35897073
slc6a8	Graphite	D006108	7782-42-5	SLC6A8	6535	Rattus norvegicus	10116	29933104
slc6a8	Hemicholinium 3	D006426	312-45-8	SLC6A8	6535	Mus musculus	10090	33007016
slc6a8	Hexachlorocyclohexane	D001556		SLC6A8	6535	Danio rerio	7955	32244031
slc6a8	Hydrogen Peroxide	D006861	7722-84-1	SLC6A8	6535	Homo sapiens	9606	20044591
slc6a8	Ibuprofen	D007052	15687-27-1	SLC6A8	6535	Pimephales promelas	90988	28201806
slc6a8	Ionomycin	D015759	56092-81-0	SLC6A8	6535	Oryctolagus cuniculus	9986	25613284
slc6a8	JP8 aviation fuel	C098607		SLC6A8	6535	Rattus norvegicus	10116	17337753
slc6a8	(+)-JQ1 compound	C561695		SLC6A8	6535	Homo sapiens	9606	25307878|26752646
slc6a8	Ketolides	D048628		SLC6A8	6535	Mus musculus	10090	24967691
slc6a8	lead acetate	C008261	301-04-2	SLC6A8	6535	Rattus norvegicus	10116	11578147
slc6a8	mercuric bromide	C042720	7789-47-1	SLC6A8	6535	Homo sapiens	9606	26272509|27188386
slc6a8	Methamphetamine	D008694	537-46-2	SLC6A8	6535	Rattus norvegicus	10116	15644446
slc6a8	Methionine	D008715	63-68-3	SLC6A8	6535	Mus musculus	10090	20938992
slc6a8	methylmercuric chloride	C004925	115-09-3	SLC6A8	6535	Homo sapiens	9606	28001369
slc6a8	Methyltestosterone	D008777	58-18-4	SLC6A8	6535	Gallus gallus	9031	29191790
slc6a8	Nanotubes, Carbon	D037742		SLC6A8	6535	Mus musculus	10090	25554681
slc6a8	Naphthalenes	D009281		SLC6A8	6535	Rattus norvegicus	10116	17337753
slc6a8	nickel monoxide	C028007	1313-99-1	SLC6A8	6535	Rattus norvegicus	10116	19167457
slc6a8	N-Methyl-3,4-methylenedioxyamphetamine	D018817	42542-10-9	SLC6A8	6535	Mus musculus	10090	20188158
slc6a8	Orphenadrine	D009966	83-98-7	SLC6A8	6535	Rattus norvegicus	10116	23665939
slc6a8	Oxygen	D010100	7782-44-7	SLC6A8	6535	Homo sapiens	9606	20042640
slc6a8	Oxygen	D010100	7782-44-7	SLC6A8	6535	Rattus norvegicus	10116	33729688
slc6a8	Ozone	D010126	10028-15-6	SLC6A8	6535	Mus musculus	10090	33026818
slc6a8	Panobinostat	D000077767		SLC6A8	6535	Homo sapiens	9606	26272509|27188386
slc6a8	Particulate Matter	D052638		SLC6A8	6535	Rattus norvegicus	10116	33729688
slc6a8	PCB 180	C410127		SLC6A8	6535	Rattus norvegicus	10116	23829299
slc6a8	p-Chloromercuribenzoic Acid	D020245	59-85-8	SLC6A8	6535	Homo sapiens	9606	26272509|27188386
slc6a8	Pectins	D010368		SLC6A8	6535	Mus musculus	10090	36331819
slc6a8	pentanal	C046012	110-62-3	SLC6A8	6535	Homo sapiens	9606	26079696
slc6a8	perfluoro-n-nonanoic acid	C101816	375-95-1	SLC6A8	6535	Homo sapiens	9606	32588087
slc6a8	perfluorooctanesulfonamide	C063900	754-91-6	SLC6A8	6535	Danio rerio	7955	31706782
slc6a8	perfluorooctane sulfonic acid	C076994	1763-23-1	SLC6A8	6535	Mus musculus	10090	36331819
slc6a8	periodate-oxidized adenosine	C027579	34240-05-6	SLC6A8	6535	Homo sapiens	9606	17097637
slc6a8	Phenylmercuric Acetate	D010662	62-38-4	SLC6A8	6535	Homo sapiens	9606	26272509|27188386
slc6a8	pirinixic acid	C006253	50892-23-4	SLC6A8	6535	Rattus norvegicus	10116	19162173
slc6a8	Piroxicam	D010894	36322-90-4	SLC6A8	6535	Homo sapiens	9606	21858171
slc6a8	potassium chromate(VI)	C027373	7789-00-6	SLC6A8	6535	Homo sapiens	9606	22079256
slc6a8	propionaldehyde	C005556	123-38-6	SLC6A8	6535	Homo sapiens	9606	26079696
slc6a8	Propylthiouracil	D011441	51-52-5	SLC6A8	6535	Rattus norvegicus	10116	24780913
slc6a8	pseudocumene	C010313	95-63-6	SLC6A8	6535	Rattus norvegicus	10116	17337753
slc6a8	Quercetin	D011794	117-39-5	SLC6A8	6535	Homo sapiens	9606	21632981
slc6a8	resorcinol	C031389	108-46-3	SLC6A8	6535	Homo sapiens	9606	22623647
slc6a8	Rotenone	D012402	83-79-4	SLC6A8	6535	Rattus norvegicus	10116	19013527|28374803
slc6a8	Selenium	D012643	7782-49-2	SLC6A8	6535	Homo sapiens	9606	19244175
slc6a8	Sesame Oil	D012715	8008-74-0	SLC6A8	6535	Gallus gallus	9031	29191790
slc6a8	Silicon Dioxide	D012822	7631-86-9	SLC6A8	6535	Mus musculus	10090	23221170|29203145
slc6a8	sodium arsenate	C009277		SLC6A8	6535	Homo sapiens	9606	32525701
slc6a8	sodium bichromate	C016104	10588-01-9	SLC6A8	6535	Mus musculus	10090	31558096
slc6a8	Sunitinib	D000077210		SLC6A8	6535	Homo sapiens	9606	31533062
slc6a8	Tamoxifen	D013629	10540-29-1	SLC6A8	6535	Mus musculus	10090	25123088
slc6a8	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC6A8	6535	Mus musculus	10090	21570461|26377647
slc6a8	Tetrachlorodibenzodioxin	D013749	1746-01-6	SLC6A8	6535	Rattus norvegicus	10116	34747641
slc6a8	Tetradecanoylphorbol Acetate	D013755	16561-29-8	SLC6A8	6535	Oryctolagus cuniculus	9986	25613284
slc6a8	Thioacetamide	D013853	62-55-5	SLC6A8	6535	Cavia porcellus	10141	34492290
slc6a8	Tobacco Smoke Pollution	D014028		SLC6A8	6535	Homo sapiens	9606	33660061
slc6a8	Toluene	D014050	108-88-3	SLC6A8	6535	Rattus norvegicus	10116	18653662
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Homo sapiens	9606	21934132|33167477
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Mus musculus	10090	16604517
slc6a8	Tretinoin	D014212	302-79-4	SLC6A8	6535	Rattus norvegicus	10116	20488242
slc6a8	tributyltin	C011559	688-73-3	SLC6A8	6535	Gallus gallus	9031	29191790
slc6a8	trichostatin A	C012589	58880-19-6	SLC6A8	6535	Homo sapiens	9606	24935251|26272509|27188386
slc6a8	trimellitic anhydride	C015559	552-30-7	SLC6A8	6535	Mus musculus	10090	19042947
slc6a8	tris(1,3-dichloro-2-propyl)phosphate	C016805	13674-87-8	SLC6A8	6535	Homo sapiens	9606	26179874
slc6a8	Urethane	D014520	51-79-6	SLC6A8	6535	Homo sapiens	9606	28818685
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Homo sapiens	9606	23179753|24383497|24935251|26272509|27188386|28001369|29154799
slc6a8	Valproic Acid	D014635	99-66-1	SLC6A8	6535	Mus musculus	10090	17292431|20546886
slc6a8	Vitamin E	D014810	1406-18-4	SLC6A8	6535	Homo sapiens	9606	19244175
slc6a8	Vorinostat	D000077337		SLC6A8	6535	Homo sapiens	9606	26272509|27188386
slc6a8	Warfarin	D014859	81-81-2	SLC6A8	6535	Danio rerio	7955	31238190
slc6a8	Zidovudine	D015215	30516-87-1	SLC6A8	6535	Homo sapiens	9606	24292225
slc6a8	Zoledronic Acid	D000077211		SLC6A8	6535	Homo sapiens	9606	24714768
