# Input	DiseaseName	DiseaseID	GeneSymbol	GeneID	DiseaseCategories	InferenceChemicalName	InferenceScore	OmimIDs	PubMedIDs
ckb	Body Weight	MESH:D001835	CKB	1152	Signs and symptoms	Chlorpyrifos	25.98		27760213
ckb	Body Weight	MESH:D001835	CKB	1152	Signs and symptoms	Dietary Fats	25.98		34464680
ckb	Body Weight	MESH:D001835	CKB	1152	Signs and symptoms	Ethanol	25.98		19100286
ckb	Body Weight	MESH:D001835	CKB	1152	Signs and symptoms	perfluorooctane sulfonic acid	25.98		33208860|34464680
ckb	Body Weight	MESH:D001835	CKB	1152	Signs and symptoms	Selenium	25.98		36464106
ckb	Body Weight	MESH:D001835	CKB	1152	Signs and symptoms	Triclosan	25.98		24278238
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Acrylamide	49.81		27288850
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	bisphenol A	49.81		24496637|30496632|33221593
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Cadmium Chloride	49.81		10924798
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Carbamazepine	49.81		28267586
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Dexamethasone	49.81		22185406
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Dietary Fats	49.81		30927557
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Ethanol	49.81		17582586
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	ethylene dichloride	49.81		28973639
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Genistein	49.81		14580783
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Glucose	49.81		22465570
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	sodium arsenite	49.81		10924798|25895260|30195209
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Sodium Fluoride	49.81		30920066
ckb	Body Weight Changes	MESH:D001836	CKB	1152	Signs and symptoms	Tetrachlorodibenzodioxin	49.81		15340226|26278112
ckb	Body-Weight Trajectory	MESH:D000077962	CKB	1152	Signs and symptoms	Cadmium	6.96		30090589
ckb	Body-Weight Trajectory	MESH:D000077962	CKB	1152	Signs and symptoms	Quercetin	6.96		36990423
ckb	Bone Demineralization, Pathologic	MESH:D018488	CKB	1152	Metabolic disease|Musculoskeletal disease	Cadmium	9.04		23954550
ckb	Bone Demineralization, Pathologic	MESH:D018488	CKB	1152	Metabolic disease|Musculoskeletal disease	Caffeine	9.04		19325779
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Cadmium	43.10		18164699|31793751|37148155
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Cocaine	43.10		15929586|9467464
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Deferoxamine	43.10		3400633|3602745
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Dietary Fats	43.10		33450223
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	lead acetate	43.10		24959776
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Phenobarbital	43.10		946392
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Pregnenolone Carbonitrile	43.10		946392
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Rotenone	43.10		28374803
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Sodium Fluoride	43.10		19009284
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Sunitinib	43.10		22343322
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Tamoxifen	43.10		7259390
ckb	Bone Diseases	MESH:D001847	CKB	1152	Musculoskeletal disease	Tetrachlorodibenzodioxin	43.10		20403408|24035824
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	2,2',4,4',5-brominated diphenyl ether	25.98		22331496
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	bisphenol A	25.98		29732168|34097993
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	Caffeine	25.98		31874197
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	Ethanol	25.98		31887396|32767777
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	Plant Extracts	25.98		30807743
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	Tetrachlorodibenzodioxin	25.98		15746008|23811824
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	trichostatin A	25.98		17320131
ckb	Bone Diseases, Developmental	MESH:D001848	CKB	1152	Musculoskeletal disease	Valproic Acid	25.98		17320131|8888407
ckb	Bone Diseases, Endocrine	MESH:D001849	CKB	1152	Endocrine system disease|Musculoskeletal disease	Vitamin D	4.85		16608887
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Acetylcysteine	41.78		34547296
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Caffeine	41.78		30423288
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Calcifediol	41.78		23084309|26851681
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Carbamazepine	41.78		12011279
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Carbon Tetrachloride	41.78		24381012
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Estradiol	41.78		7835827
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Ethanol	41.78		23376407|31887396
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	lead acetate	41.78		23376407
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Phenobarbital	41.78		12011279
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Valproic Acid	41.78		7624000
ckb	Bone Diseases, Metabolic	MESH:D001851	CKB	1152	Metabolic disease|Musculoskeletal disease	Vitamin D	41.78		10052453|24381012|25739677|4364043
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Arsenic Trioxide	58.32		22964015
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Azathioprine	58.32		16397313|4700007|788059|8856241|9086303
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Carbamazepine	58.32		10369620|12897634
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Chlorpyrifos	58.32		21987380
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Cisplatin	58.32		1339077|2206854|3813490|6541094|9164223|9256891|9703858|985619
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Cytarabine	58.32		10963643|16219352|6223674|6541094
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Deferoxamine	58.32		2322425
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Dexamethasone	58.32		23892921|7695964
ckb	Bone Marrow Diseases	MESH:D001855	CKB	1152	Blood disease	Doxorubicin	58.32		14662027|7074557|7695964|985619
